bag,t,wall,dt_s,hd_pair
fixed_0824_2026-08-24-17-36-06,1787564904.348,2026-08-24 17:48:24.348,0.0,1
fixed_0824_2026-08-24-17-36-06,1787564904.949,2026-08-24 17:48:24.949,0.401,1
fixed_0824_2026-08-24-17-36-06,1787564905.151,2026-08-24 17:48:25.151,0.001,1
fixed_0824_2026-08-24-17-36-06,1787564906.154,2026-08-24 17:48:26.154,0.402,1
fixed_0824_2026-08-24-17-36-06,1787564906.155,2026-08-24 17:48:26.155,0.001,1
fixed_0824_2026-08-24-17-36-06,1787564955.566,2026-08-24 17:49:15.566,0.0,1
fixed_0824_2026-08-24-17-36-06,1787564955.967,2026-08-24 17:49:15.967,0.401,1
fixed_0824_2026-08-24-17-36-06,1787564956.369,2026-08-24 17:49:16.369,0.0,1
fixed_0824_2026-08-24-17-36-06,1787564956.97,2026-08-24 17:49:16.970,0.401,1
fixed_0824_2026-08-24-17-36-06,1787564957.171,2026-08-24 17:49:17.171,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565003.373,2026-08-24 17:50:03.373,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565003.975,2026-08-24 17:50:03.975,0.402,1
fixed_0824_2026-08-24-17-36-06,1787565004.176,2026-08-24 17:50:04.176,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565004.979,2026-08-24 17:50:04.979,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565005.179,2026-08-24 17:50:05.179,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565053.377,2026-08-24 17:50:53.377,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565053.778,2026-08-24 17:50:53.778,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565054.18,2026-08-24 17:50:54.180,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565054.983,2026-08-24 17:50:54.983,0.402,1
fixed_0824_2026-08-24-17-36-06,1787565054.983,2026-08-24 17:50:54.983,0.001,1
fixed_0824_2026-08-24-17-36-06,1787565100.983,2026-08-24 17:51:40.983,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565101.383,2026-08-24 17:51:41.383,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565101.384,2026-08-24 17:51:41.384,0.001,1
fixed_0824_2026-08-24-17-36-06,1787565101.986,2026-08-24 17:51:41.986,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565101.986,2026-08-24 17:51:41.986,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565184.301,2026-08-24 17:53:04.301,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565184.903,2026-08-24 17:53:04.903,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565185.104,2026-08-24 17:53:05.104,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565185.505,2026-08-24 17:53:05.505,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565185.505,2026-08-24 17:53:05.505,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565186.106,2026-08-24 17:53:06.106,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565186.107,2026-08-24 17:53:06.107,0.001,1
fixed_0824_2026-08-24-17-36-06,1787565186.508,2026-08-24 17:53:06.508,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565186.508,2026-08-24 17:53:06.508,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565187.109,2026-08-24 17:53:07.109,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565187.511,2026-08-24 17:53:07.511,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565188.113,2026-08-24 17:53:08.113,0.402,1
fixed_0824_2026-08-24-17-36-06,1787565188.314,2026-08-24 17:53:08.314,0.001,1
fixed_0824_2026-08-24-17-36-06,1787565189.116,2026-08-24 17:53:09.116,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565189.32,2026-08-24 17:53:09.320,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565190.121,2026-08-24 17:53:10.121,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565190.323,2026-08-24 17:53:10.323,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565255.586,2026-08-24 17:54:15.586,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565256.187,2026-08-24 17:54:16.187,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565256.389,2026-08-24 17:54:16.389,0.001,1
fixed_0824_2026-08-24-17-36-06,1787565257.192,2026-08-24 17:54:17.192,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565257.192,2026-08-24 17:54:17.192,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565326.474,2026-08-24 17:55:26.474,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565327.277,2026-08-24 17:55:27.277,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565327.479,2026-08-24 17:55:27.479,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565328.282,2026-08-24 17:55:28.282,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565328.282,2026-08-24 17:55:28.282,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565382.913,2026-08-24 17:56:22.913,0.001,1
fixed_0824_2026-08-24-17-36-06,1787565383.314,2026-08-24 17:56:23.314,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565383.716,2026-08-24 17:56:23.716,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565385.725,2026-08-24 17:56:25.725,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565385.726,2026-08-24 17:56:25.726,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565436.544,2026-08-24 17:57:16.544,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565437.346,2026-08-24 17:57:17.346,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565437.347,2026-08-24 17:57:17.347,0.001,1
fixed_0824_2026-08-24-17-36-06,1787565488.766,2026-08-24 17:58:08.766,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565489.367,2026-08-24 17:58:09.367,0.4,1
fixed_0824_2026-08-24-17-36-06,1787565489.769,2026-08-24 17:58:09.769,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565490.371,2026-08-24 17:58:10.371,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565490.371,2026-08-24 17:58:10.371,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565543.994,2026-08-24 17:59:03.994,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565544.394,2026-08-24 17:59:04.394,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565544.595,2026-08-24 17:59:04.595,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565545.398,2026-08-24 17:59:05.398,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565545.599,2026-08-24 17:59:05.599,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565601.623,2026-08-24 18:00:01.623,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565602.224,2026-08-24 18:00:02.224,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565602.626,2026-08-24 18:00:02.626,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565603.428,2026-08-24 18:00:03.428,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565603.63,2026-08-24 18:00:03.630,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565604.432,2026-08-24 18:00:04.432,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565604.432,2026-08-24 18:00:04.432,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565617.689,2026-08-24 18:00:17.689,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565618.29,2026-08-24 18:00:18.290,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565618.291,2026-08-24 18:00:18.291,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565642.2,2026-08-24 18:00:42.200,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565660.479,2026-08-24 18:01:00.479,0.001,1
fixed_0824_2026-08-24-17-36-06,1787565661.081,2026-08-24 18:01:01.081,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565661.081,2026-08-24 18:01:01.081,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565698.45,2026-08-24 18:01:38.450,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565699.052,2026-08-24 18:01:39.052,0.402,1
fixed_0824_2026-08-24-17-36-06,1787565699.052,2026-08-24 18:01:39.052,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565700.054,2026-08-24 18:01:40.054,0.4,1
fixed_0824_2026-08-24-17-36-06,1787565700.054,2026-08-24 18:01:40.054,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565803.684,2026-08-24 18:03:23.684,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565815.732,2026-08-24 18:03:35.732,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565816.133,2026-08-24 18:03:36.133,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565816.334,2026-08-24 18:03:36.334,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565898.683,2026-08-24 18:04:58.683,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565899.285,2026-08-24 18:04:59.285,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565899.486,2026-08-24 18:04:59.486,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565900.288,2026-08-24 18:05:00.288,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565900.288,2026-08-24 18:05:00.288,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565901.292,2026-08-24 18:05:01.292,0.402,1
fixed_0824_2026-08-24-17-36-06,1787565901.292,2026-08-24 18:05:01.292,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565954.709,2026-08-24 18:05:54.709,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565955.31,2026-08-24 18:05:55.310,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565955.31,2026-08-24 18:05:55.310,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565956.313,2026-08-24 18:05:56.313,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565956.314,2026-08-24 18:05:56.314,0.0,1
fixed_0824_2026-08-24-17-36-06,1787565958.32,2026-08-24 18:05:58.320,0.401,1
fixed_0824_2026-08-24-17-36-06,1787565958.323,2026-08-24 18:05:58.323,0.003,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635403.769,2026-08-25 13:23:23.769,0.0,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635404.17,2026-08-25 13:23:24.170,0.401,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635404.774,2026-08-25 13:23:24.774,0.0,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635405.375,2026-08-25 13:23:25.375,0.401,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635405.375,2026-08-25 13:23:25.375,0.0,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635405.776,2026-08-25 13:23:25.776,0.401,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635405.777,2026-08-25 13:23:25.777,0.0,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635460.773,2026-08-25 13:24:20.773,0.0,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635461.174,2026-08-25 13:24:21.174,0.401,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635461.575,2026-08-25 13:24:21.575,0.0,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635462.176,2026-08-25 13:24:22.176,0.401,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635462.577,2026-08-25 13:24:22.577,0.0,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635463.379,2026-08-25 13:24:23.379,0.401,1
fusion_20260825_132239_2026-08-25-13-22-39,1787635463.78,2026-08-25 13:24:23.780,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733421.451,2026-08-26 16:37:01.451,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733421.852,2026-08-26 16:37:01.852,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733421.855,2026-08-26 16:37:01.855,0.003,1
newfield_20260826_2026-08-26-16-36-00,1787733422.256,2026-08-26 16:37:02.256,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733422.256,2026-08-26 16:37:02.256,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733463.403,2026-08-26 16:37:43.403,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733464.205,2026-08-26 16:37:44.205,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733464.405,2026-08-26 16:37:44.405,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733512.379,2026-08-26 16:38:32.379,0.004,1
newfield_20260826_2026-08-26-16-36-00,1787733566.553,2026-08-26 16:39:26.553,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733566.954,2026-08-26 16:39:26.954,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733567.559,2026-08-26 16:39:27.559,0.003,1
newfield_20260826_2026-08-26-16-36-00,1787733568.16,2026-08-26 16:39:28.160,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733568.16,2026-08-26 16:39:28.160,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733634.779,2026-08-26 16:40:34.779,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733635.18,2026-08-26 16:40:35.180,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733635.581,2026-08-26 16:40:35.581,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733635.982,2026-08-26 16:40:35.982,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733636.383,2026-08-26 16:40:36.383,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733637.185,2026-08-26 16:40:37.185,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733637.386,2026-08-26 16:40:37.386,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733638.188,2026-08-26 16:40:38.188,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733638.391,2026-08-26 16:40:38.391,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733708.615,2026-08-26 16:41:48.615,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733709.217,2026-08-26 16:41:49.217,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733709.418,2026-08-26 16:41:49.418,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733710.219,2026-08-26 16:41:50.219,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733710.219,2026-08-26 16:41:50.219,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733772.421,2026-08-26 16:42:52.421,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733772.822,2026-08-26 16:42:52.822,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733773.424,2026-08-26 16:42:53.424,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733774.025,2026-08-26 16:42:54.025,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733774.228,2026-08-26 16:42:54.228,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733838.632,2026-08-26 16:43:58.632,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787733907.443,2026-08-26 16:45:07.443,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733908.244,2026-08-26 16:45:08.244,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733908.446,2026-08-26 16:45:08.446,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787733909.247,2026-08-26 16:45:09.247,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733909.248,2026-08-26 16:45:09.248,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787733910.252,2026-08-26 16:45:10.252,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733910.252,2026-08-26 16:45:10.252,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733976.661,2026-08-26 16:46:16.661,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787733977.062,2026-08-26 16:46:17.062,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733977.463,2026-08-26 16:46:17.463,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733978.265,2026-08-26 16:46:18.265,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787733978.465,2026-08-26 16:46:18.465,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787733979.267,2026-08-26 16:46:19.267,0.4,1
newfield_20260826_2026-08-26-16-36-00,1787733979.268,2026-08-26 16:46:19.268,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734045.474,2026-08-26 16:47:25.474,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734046.275,2026-08-26 16:47:26.275,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734046.475,2026-08-26 16:47:26.475,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734047.277,2026-08-26 16:47:27.277,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734047.277,2026-08-26 16:47:27.277,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734048.28,2026-08-26 16:47:28.280,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734048.48,2026-08-26 16:47:28.480,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734110.481,2026-08-26 16:48:30.481,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734110.882,2026-08-26 16:48:30.882,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734111.484,2026-08-26 16:48:31.484,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734112.285,2026-08-26 16:48:32.285,0.4,1
newfield_20260826_2026-08-26-16-36-00,1787734112.487,2026-08-26 16:48:32.487,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734113.288,2026-08-26 16:48:33.288,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734113.289,2026-08-26 16:48:33.289,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734114.692,2026-08-26 16:48:34.692,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734114.693,2026-08-26 16:48:34.693,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734115.696,2026-08-26 16:48:35.696,0.402,1
newfield_20260826_2026-08-26-16-36-00,1787734115.696,2026-08-26 16:48:35.696,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734177.696,2026-08-26 16:49:37.696,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734178.296,2026-08-26 16:49:38.296,0.4,1
newfield_20260826_2026-08-26-16-36-00,1787734178.698,2026-08-26 16:49:38.698,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734179.299,2026-08-26 16:49:39.299,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734179.5,2026-08-26 16:49:39.500,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734180.302,2026-08-26 16:49:40.302,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734180.302,2026-08-26 16:49:40.302,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734181.507,2026-08-26 16:49:41.507,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734181.508,2026-08-26 16:49:41.508,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734245.706,2026-08-26 16:50:45.706,0.003,1
newfield_20260826_2026-08-26-16-36-00,1787734246.307,2026-08-26 16:50:46.307,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734246.508,2026-08-26 16:50:46.508,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734309.513,2026-08-26 16:51:49.513,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734310.314,2026-08-26 16:51:50.314,0.4,1
newfield_20260826_2026-08-26-16-36-00,1787734310.514,2026-08-26 16:51:50.514,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734375.518,2026-08-26 16:52:55.518,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734376.32,2026-08-26 16:52:56.320,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734376.523,2026-08-26 16:52:56.523,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734430.494,2026-08-26 16:53:50.494,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734431.095,2026-08-26 16:53:51.095,0.4,1
newfield_20260826_2026-08-26-16-36-00,1787734431.498,2026-08-26 16:53:51.498,0.003,1
newfield_20260826_2026-08-26-16-36-00,1787734432.3,2026-08-26 16:53:52.300,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734432.502,2026-08-26 16:53:52.502,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734488.478,2026-08-26 16:54:48.478,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734488.879,2026-08-26 16:54:48.879,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734489.682,2026-08-26 16:54:49.682,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734490.283,2026-08-26 16:54:50.283,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734490.484,2026-08-26 16:54:50.484,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734491.286,2026-08-26 16:54:51.286,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734491.286,2026-08-26 16:54:51.286,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734495.297,2026-08-26 16:54:55.297,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734495.298,2026-08-26 16:54:55.298,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734552.272,2026-08-26 16:55:52.272,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734553.274,2026-08-26 16:55:53.274,0.4,1
newfield_20260826_2026-08-26-16-36-00,1787734553.474,2026-08-26 16:55:53.474,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734554.276,2026-08-26 16:55:54.276,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734554.477,2026-08-26 16:55:54.477,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734555.278,2026-08-26 16:55:55.278,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734555.279,2026-08-26 16:55:55.279,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734613.667,2026-08-26 16:56:53.667,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734614.067,2026-08-26 16:56:54.067,0.4,1
newfield_20260826_2026-08-26-16-36-00,1787734614.67,2026-08-26 16:56:54.670,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734615.271,2026-08-26 16:56:55.271,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734615.472,2026-08-26 16:56:55.472,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734616.474,2026-08-26 16:56:56.474,0.4,1
newfield_20260826_2026-08-26-16-36-00,1787734616.474,2026-08-26 16:56:56.474,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734673.662,2026-08-26 16:57:53.662,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734674.063,2026-08-26 16:57:54.063,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734674.264,2026-08-26 16:57:54.264,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734674.665,2026-08-26 16:57:54.665,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734674.666,2026-08-26 16:57:54.666,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734675.267,2026-08-26 16:57:55.267,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734675.267,2026-08-26 16:57:55.267,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734734.662,2026-08-26 16:58:54.662,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734735.263,2026-08-26 16:58:55.263,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734735.264,2026-08-26 16:58:55.264,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734736.267,2026-08-26 16:58:56.267,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734736.267,2026-08-26 16:58:56.267,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734795.665,2026-08-26 16:59:55.665,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734796.266,2026-08-26 16:59:56.266,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734796.467,2026-08-26 16:59:56.467,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734797.268,2026-08-26 16:59:57.268,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734797.269,2026-08-26 16:59:57.269,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734799.276,2026-08-26 16:59:59.276,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734799.277,2026-08-26 16:59:59.277,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734856.666,2026-08-26 17:00:56.666,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734857.267,2026-08-26 17:00:57.267,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734857.469,2026-08-26 17:00:57.469,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734858.27,2026-08-26 17:00:58.270,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734858.475,2026-08-26 17:00:58.475,0.003,1
newfield_20260826_2026-08-26-16-36-00,1787734915.668,2026-08-26 17:01:55.668,0.001,1
newfield_20260826_2026-08-26-16-36-00,1787734916.269,2026-08-26 17:01:56.269,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734916.47,2026-08-26 17:01:56.470,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734917.272,2026-08-26 17:01:57.272,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734917.272,2026-08-26 17:01:57.272,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734918.274,2026-08-26 17:01:58.274,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734918.274,2026-08-26 17:01:58.274,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787734978.872,2026-08-26 17:02:58.872,0.003,1
newfield_20260826_2026-08-26-16-36-00,1787734980.274,2026-08-26 17:03:00.274,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787734980.274,2026-08-26 17:03:00.274,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787735039.668,2026-08-26 17:03:59.668,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787735040.269,2026-08-26 17:04:00.269,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787735040.47,2026-08-26 17:04:00.470,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787735041.272,2026-08-26 17:04:01.272,0.401,1
newfield_20260826_2026-08-26-16-36-00,1787735041.474,2026-08-26 17:04:01.474,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787735100.268,2026-08-26 17:05:00.268,0.0,1
newfield_20260826_2026-08-26-16-36-00,1787735100.669,2026-08-26 17:05:00.669,0.401,1
